globalid,CreationDate,Creator,EditDate,Editor,date_and_time,your_mode_of_transportation,mode_other,request,request_other,additional_comments,shape_wkt,POINT_X,POINT_Y
{156F6370-AB97-402E-A23E-5D7A31E60F1F},12/10/2023 15:20:43.107,,12/10/2023 15:20:43.107,,12/10/2023 15:09:00.000,walks,,runlightssigns,,"Boston city public buses and local cars run the red light at the intersection of Massachusetts Avenue and Belvidere Street heading northbound, at 150 Massachusetts Ave. The cars accumulate due to traffic and they block the entire pedestrian intersection. 

This puts thousands of college students in danger of head on accidents and pedestrians must walk between cars to cross the blocked intersection.

Please consider painting a ""block the box"" on the pavement and raising the height of the northbound stop light at this intersection. The intersection is blocked by cars multiple times a day, every day, and it has continued for more than 10 years. Thank you.",POINT (-71.087327287999983 42.346491505000074),-71.087327287999983,42.346491505000074
{59690D04-CBDA-49D3-BD45-4A111C5DBA33},12/12/2023 18:17:44.422,,12/12/2023 18:17:44.422,,12/12/2023 18:15:00.000,walks,,runlightssigns,,"The pedestrian intersection at Belvidere Street and Mass Ave is always blocked by cars and buses running the red light. Please increase visibility with a ""don't block the box"" paint on the pavement, in addition to evaluating the placement of the hard-to-see stoplight. Thank you!",POINT (-71.087269525999943 42.346380252000074),-71.087269525999943,42.346380252000074
{BB9939D0-DC21-4D8E-8DF4-B0BC2A4F5327},12/14/2023 2:55:03.726,,12/14/2023 2:55:03.726,,12/14/2023 2:49:00.000,walks,,speeding,,"This is a cross walk to the Washington Irving School, which currently serves as upper school (5th & 6th grade) for Sumner but is under renovation and will soon house the fully merged Sumner and Philbrook school, putting much more emphasis on this cross walk. Drivers travel at high speeds along this stretch and additional cross walk signalization and/or traffic calming is needed to make the crossing safe and also protect cyclists in the bike lane here. A teacher was struck a few weeks ago helping kids cross the street and my son is now afraid to cross here. ",POINT (-71.124388451999948 42.283851758000026),-71.124388451999948,42.283851758000026
{EE7524A7-E6FD-4F83-B4F3-5F584A07CF37},12/14/2023 3:01:18.330,,12/14/2023 3:01:18.330,,12/14/2023 2:55:00.000,walks,,speeding,,"This neighborhood street is used as a cut-through between Hyde Park Ave and Washington Street and with no signals or stop signs between Blakemore and Firth, this street becomes busy with drivers reaching high speeds. Because of the curve of the street at the entrance to Flaherty Pool and playground, sight lines are decreased for both drivers and pedestrians, making it dangerous for all ages to cross. Traffic calming and speed humps / crossing tables would be appropriate here and at the entrance of Dale Village further east/south on Florence. Lots of kids and elders make use of the pool and playground so the crossing here is the obvious place. My 10 yo son is fully independent to go to the pool for swim practice but is afraid to cross Florence generally. ",POINT (-71.122591371999988 42.287603001000036),-71.122591371999988,42.287603001000036
{D14A206F-1C64-4767-9E97-FC021CFD1EBB},12/14/2023 3:03:08.606,,12/14/2023 3:03:08.606,,12/14/2023 3:02:00.000,walks,,runlightssigns,,,POINT (-71.087288423999951 42.346394792000069),-71.087288423999951,42.346394792000069
{440FD87B-C9D8-4E21-841A-8E3C004068AC},12/14/2023 3:08:54.253,,12/14/2023 3:08:54.253,,12/14/2023 3:02:00.000,walks,,notenoughtime,,"This is a bus stop for the 30 and 15 buses. It is the only bus stop between Rozzie Square and Hyde Park Ave that does NOT have a cross walk. It is the most convenient bus stop for anyone wanting to access the neighborhood on the north side of the street and frequently would have taken the bus up from Rozzie Square to avoid carrying packages or groceries etc up the hills. Meanwhile, drivers typically come down the hill VERY fast here and give the curve of the road neither driver, nor pedestrian has great sight lines given higher car speeds. A cross walk and signage would help call out that this is a place for crossing. ",POINT (-71.123948569999982 42.282958792000045),-71.123948569999982,42.282958792000045
{15B8547F-5D32-491A-8D9D-A34E27FDBF86},12/14/2023 16:27:31.838,,12/14/2023 16:27:31.838,,12/14/2023 16:26:00.000,walks,,visibility,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{6A8C731F-E3CB-4365-A3EC-010D188D979A},12/15/2023 13:36:23.747,,12/15/2023 13:36:23.747,,12/15/2023 13:34:00.000,bikes,,yieldturn,,The cars have a green light at the same time that bikes/ walkers have a walk sign.  I saw a biker just barely avoid getting hit. ,POINT (-71.121380809999948 42.351621170000044),-71.121380809999948,42.351621170000044
{3030085B-D430-48BB-9F33-3342FFEC70E9},12/17/2023 14:46:08.261,,12/17/2023 14:46:08.261,,12/17/2023 14:45:00.000,walks,,yieldturn,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{901555B6-5DE1-4CDC-98F9-3160E9BD6345},12/24/2023 18:10:03.301,,12/24/2023 18:10:03.301,,12/24/2023 17:42:00.000,walks,,yieldturn,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{CC23BDE2-C57A-4BF3-BE3B-006EFFEF52ED},1/2/2024 1:17:32.596,,1/2/2024 1:17:32.596,,1/2/2024 1:17:00.000,walks,,notenoughtime,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{BD99C756-9171-4D84-960F-D4BB8B26E2E3},1/3/2024 17:00:56.824,,1/3/2024 17:00:56.824,,1/3/2024 17:00:00.000,walks,,yieldgoing,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{3AD6DB41-445B-4D20-9072-7162589A5F1E},1/4/2024 21:54:09.259,,1/4/2024 21:54:09.259,,1/4/2024 21:53:00.000,bikes,,runlightssigns,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{AFC0CA11-4DCE-4ABB-9364-2D8AF409EB3C},1/5/2024 14:49:04.642,,1/5/2024 14:49:04.642,,1/5/2024 14:47:00.000,walks,,speeding,,,POINT (-71.105956311999932 42.34005518400005),-71.105956311999932,42.340055184000050
{9F0A993F-4FED-4654-821F-696B72F4B024},1/5/2024 14:54:10.665,,1/5/2024 14:54:10.665,,1/5/2024 14:50:00.000,walks,,yieldturn,,Those turning left and right in vehicles do not yield to pedestrians while turning onto Newmarket even though pedestrians have the walk sign and right of way. Very dangerous and stressful for those trying to cross safely.,POINT (-71.066769237999949 42.326854755000056),-71.066769237999949,42.326854755000056
{E1D24BC9-1CEF-47DE-A8C1-3EBFE5565E53},1/8/2024 13:42:54.693,,1/8/2024 13:42:54.693,,1/8/2024 13:41:00.000,walks,,runlightssigns,,Please please address the issues at the intersection of Massachusetts Ave. and Belvidere Street (160 Mass Ave). It is very dangerous for pedestrians and bikers due to traffic buildup and drivers running the northbound stoplight.,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{DFA5D73D-CF1C-4273-A8B9-D798EBD78AAE},1/9/2024 1:29:12.673,,1/9/2024 1:29:12.673,,1/9/2024 1:26:00.000,bikes,,bikefacility,,"This is an extremely wide street and is a major corridor for people coming from South Boston (as I do commute every day from there). At some points it is 3 lanes wide and it is never congested. A parking protected bike lane would be extremely beneficial. I have almost been hit multiple times here to get to the Tremont St bike lanes.
",POINT (-71.065601583999978 42.343882114000053),-71.065601583999978,42.343882114000053
{4B863531-A90F-4B2C-B8E9-5A038D7C5CD7},1/11/2024 2:24:05.088,,1/11/2024 2:24:05.088,,1/11/2024 2:21:00.000,bikes,,doublepark,,"Lots of ride share/food delivery drivers park their cars in the bus/bike lane, making cycling dangerous (blocks visibility and increases risk of dooring) and impedes bus traffic.",POINT (-71.131002913999964 42.352930044000061),-71.131002913999964,42.352930044000061
{BC4DC52A-77CE-4CFA-9F30-DF6E8EB5F13E},1/22/2024 16:16:37.960,,1/22/2024 16:16:37.960,,1/22/2024 16:16:00.000,walks,,awayfromside,,,POINT (-71.086991657999988 42.346302803000071),-71.086991657999988,42.346302803000071
{DD1A6C60-9072-438C-9FD6-431D303BA131},1/22/2024 16:44:48.744,,1/22/2024 16:44:48.744,,1/22/2024 16:38:00.000,walks,,runlightssigns,,"As a cyclist, I very much appreciate the drastic improvements to bike infrastructure in the city. Also, I see cyclists speeding through this intersection, running red lights, especially when heading south on Mass Ave. The area is densely populated, largely with members of the Berklee community heading toward the various buildings that comprise the school's campus in that area. I believe that if a bicycle light were added to the traffic lights, cyclists would be more likely to stop on red. I know that when I see a bicycle traffic light, I feel seen and respected, and I am therefore encouraged to cooperate with the rules of the system. I believe other cyclists have a similar experience. A colleague of mine was severely injured by a cyclist who ran the red light as he headed south on Mass Ave. I'd like to do everything possible to prevent another incident like this one.",POINT (-71.087446386999943 42.346652874000029),-71.087446386999943,42.346652874000029
{CC5D832E-6D40-4543-BAE4-1FFFD38F2878},1/22/2024 17:07:02.656,,1/22/2024 17:07:02.656,,1/22/2024 16:59:00.000,walks,,runlightssigns,,"This intersection serves hundreds of pedestrians trying to cross the street all day long. The bike and scooter traffic on Mass Ave has increased tremendously in recent years. Many cyclists think of themselves as pedestrians, and do not stop when the light is red for cars. But the intersection is a 4-way ""go"" for pedestrians, meaning the bikes and scooters often ride full-speed into crowds of pedestrians crossing their path. Tourists frequent this area, and aren't conditioned to check for bikes before stepping into the street. We have had multiple accidents and near-misses at this intersection.

Bikes need to follow the rules for cars at this intersection. A bike-specific traffic light, timed to match the lights for cars, would send that message.",POINT (-71.087368756999979 42.346559397000078),-71.087368756999979,42.346559397000078
{F4292DD6-7860-46A7-B213-49ECCD01522A},1/22/2024 17:12:53.901,,1/22/2024 17:12:53.901,,1/22/2024 17:07:00.000,bikes,,doublepark,,"As a regular bicycle commuter, I greatly appreciate the new bike lanes and use them as often as I can. But double-parked cars make the ride through the Fenway difficult. There are a few ""loading zones"" available, but I regularly encounter cars in the bike lane in front of take-out spots such as Tatte and Pavement. Cars driving through this area generally will not yield to a bicyclist trying to go around these cars, so the bicyclist ends up trapped until the traffic clears. It is a dangerous situation for the bicyclists.",POINT (-71.099765625999964 42.344115442000032),-71.099765625999964,42.344115442000032
